Participant,EAR,MAR,Circularity,MOE,Y
21,0.260289603,0.745037161,0.421312027,2.862339303,0
21,0.252923162,0.752184739,0.407079968,2.973965426,0
21,0.277976884,0.725533809,0.4486066,2.610050876,0
21,0.262798121,0.752184739,0.45517765,2.862215053,0
21,0.251655772,0.732837025,0.426060436,2.91206126,0
21,0.242535625,0.714778867,0.41168065,2.947108766,0
21,0.234357031,0.741962785,0.431932288,3.16595061,0
21,0.274957283,0.737220311,0.45045051,2.681217612,0
21,0.284261353,0.748773507,0.447981847,2.634102385,0
21,0.283711282,0.741468842,0.445004936,2.613462664,0
21,0.314238697,0.722890877,0.48566991,2.300451483,0
21,0.320648662,0.71943485,0.465981333,2.243685797,0
21,0.251655772,0.738486004,0.426169548,2.934508503,0
21,0.296376433,0.739198955,0.460298745,2.49412191,0
21,0.297339125,0.730616811,0.471257636,2.457183566,0
21,0.323716278,0.731352544,0.471592699,2.25923932,0
21,0.291554827,0.734995155,0.429702873,2.52095005,0
21,0.274021384,0.731132031,0.447462668,2.668156842,0
21,0.293165927,0.728264102,0.458411539,2.484136235,0
21,0.291554827,0.750863801,0.458600768,2.575377708,0
21,0.279470362,0.736385949,0.463437639,2.634933961,0
21,0.250599719,0.727700318,0.395903819,2.903835332,0
21,0.247071771,0.719075094,0.444490199,2.91038952,0
21,0.257200954,0.733952404,0.438961339,2.853614631,0
21,0.263523138,0.745037161,0.452869757,2.827217245,0
21,0.297330295,0.729863501,0.474437843,2.454722957,0
21,0.319411055,0.741762157,0.487058606,2.322280792,0
21,0.306091598,0.768067059,0.45619043,2.509271945,0
21,0.256362493,0.759229264,0.436390904,2.961545802,0
21,0.247071771,0.73351028,0.425438443,2.968814592,0
21,0.176450385,0.718652585,0.370343495,4.072830927,0
21,0.244275568,0.761030412,0.444080324,3.115458575,0
21,0.240468137,0.74506516,0.443819607,3.098394529,0
21,0.251274125,0.729636798,0.436669825,2.903748234,0
21,0.200457332,0.757893441,0.393654389,3.780821741,0
21,0.176370156,0.756506698,0.405121212,4.289312409,0
21,0.189466282,0.749006033,0.380687428,3.953241841,0
21,0.242139128,0.736370058,0.401152477,3.041103123,0
21,0.274122051,0.716316374,0.439234596,2.613129341,0
21,0.25608645,0.749291539,0.461195871,2.925932002,0
21,0.2502999,0.729625206,0.395047493,2.915003991,0
21,0.260860872,0.739350615,0.442532186,2.834271812,0
21,0.246802359,0.750652569,0.412529572,3.041512948,0
21,0.273152125,0.742602427,0.43642492,2.718640494,0
21,0.203389933,0.765845657,0.428577887,3.765405926,0
21,0.190882203,0.718548282,0.384333245,3.764354504,0
21,0.188589885,0.734459806,0.380373826,3.89448144,0
21,0.178856803,0.708963424,0.368714167,3.963860548,0
21,0.255033899,0.754951699,0.425572428,2.960201377,0
21,0.264837519,0.746973121,0.42230799,2.820495837,0
21,0.246693334,0.724474084,0.44258274,2.936739602,0
21,0.269726964,0.739313723,0.439331592,2.740970763,0
21,0.242139128,0.738557958,0.431488474,3.050138837,0
21,0.260726833,0.756297269,0.440398097,2.900726634,0
21,0.291428553,0.746973121,0.44449129,2.563143225,0
21,0.309420699,0.720555581,0.491811735,2.328724563,0
21,0.296671028,0.741697073,0.465861209,2.500065741,0
21,0.278346654,0.735281311,0.452252784,2.641602838,0
21,0.288357528,0.753864452,0.448629727,2.614339421,0
21,0.292853035,0.735281311,0.485798812,2.510751894,0
21,0.27284963,0.755171179,0.439863431,2.767719267,0
21,0.269957796,0.745452037,0.437990804,2.761365102,0
21,0.270646376,0.750067113,0.466693675,2.771391674,0
21,0.251358837,0.747466157,0.442590009,2.973701521,0
21,0.219843609,0.743812278,0.406585804,3.383370028,0
21,0.266432289,0.747111991,0.456627747,2.804134563,0
21,0.283445361,0.752913661,0.458829719,2.656292057,0
21,0.269110946,0.753864452,0.454654616,2.801314717,0
21,0.297245415,0.748518123,0.466928775,2.51818223,0
21,0.274191431,0.740082116,0.439574861,2.69914385,0
21,0.300104857,0.755221766,0.444372099,2.516526298,0
21,0.303902432,0.753453587,0.477610874,2.479261463,0
21,0.311670679,0.74604788,0.47484684,2.393705698,0
21,0.274978011,0.74604788,0.419483731,2.713118326,0
21,0.262944797,0.736376538,0.485447876,2.800498608,0
21,0.185208695,0.734760486,0.42133223,3.967202967,0
21,0.308809597,0.760114862,0.467170519,2.46143536,0
21,0.295544626,0.717574998,0.456563094,2.427975118,0
21,0.27665689,0.740465002,0.421917936,2.676474107,0
21,0.255992663,0.70951437,0.426898763,2.771619938,0
21,0.273829701,0.716495096,0.439128535,2.616571881,0
21,0.27284963,0.708460481,0.411587298,2.596523514,0
21,0.282218161,0.70157481,0.454225872,2.485930766,0
21,0.282218161,0.71393689,0.454225872,2.529734041,0
21,0.267983579,0.705649471,0.39567025,2.633181762,0
21,0.283408401,0.690191756,0.465275672,2.435325676,0
21,0.212849559,0.761102271,0.391122052,3.575775652,0
21,0.306575574,0.765064145,0.462714564,2.495515656,0
21,0.285427939,0.713636423,0.459108337,2.500233249,0
21,0.289293863,0.732872108,0.447375935,2.533313709,0
21,0.290062642,0.725870368,0.448185842,2.502460718,0
21,0.264835469,0.673671014,0.418323199,2.543734106,0
21,0.289604478,0.714660887,0.445428784,2.467713523,0
21,0.273514359,0.70616966,0.449065634,2.581837618,0
21,0.291044082,0.696181376,0.453418164,2.392013507,0
21,0.276964604,0.70951437,0.448405639,2.561751068,0
21,0.268067334,0.706293767,0.424884953,2.634762533,0
21,0.241849908,0.701684141,0.42957798,2.901320686,0
21,0.25094818,0.703761175,0.412763926,2.804408361,0
21,0.264835469,0.710532917,0.471354166,2.682922044,0
21,0.263602183,0.713893352,0.423338327,2.708222456,0
21,0.125920396,0.705896672,0.334068572,5.605896203,0
21,0.269156885,0.706574485,0.453060788,2.625139927,0
21,0.295264713,0.707106781,0.459979648,2.394823188,0
21,0.272697481,0.709933465,0.436321131,2.603373755,0
21,0.298348225,0.709933465,0.46117811,2.379546465,0
21,0.277542576,0.699430154,0.45302522,2.520082376,0
21,0.259770438,0.713241355,0.411759906,2.745660204,0
21,0.272697481,0.709419604,0.436321131,2.601489391,0
21,0.246444927,0.698228225,0.411667852,2.833201864,0
21,0.258884752,0.716253513,0.409973061,2.766688677,0
21,0.25094818,0.694603224,0.426430266,2.767914966,0
21,0.319719736,0.709322064,0.502893042,2.218574535,0
21,0.295216269,0.725159148,0.464786957,2.456365806,0
21,0.283486587,0.713717217,0.448141617,2.517640161,0
21,0.260121934,0.716826062,0.412397238,2.755730936,0
21,0.255025423,0.699428221,0.429023834,2.742582341,0
21,0.23093124,0.745753993,0.418024291,3.229333521,0
21,0.294995906,0.702358952,0.479537931,2.380910846,0
21,0.257110081,0.72769786,0.425925569,2.830296885,0
21,0.248277036,0.771585071,0.438152813,3.107758508,0
21,0.272939134,0.83223972,0.428481309,3.04917696,0
21,0.13959998,0.754097211,0.348733492,5.401843274,0
21,0.223751966,0.688150037,0.374913335,3.075503875,0
21,0.26,0.842622821,0.441297379,3.240857005,0
21,0.275209193,0.752986312,0.476532328,2.736050722,0
21,0.255458641,0.751702327,0.40953269,2.9425598,0
21,0.250553302,0.794327539,0.426776576,3.170293638,0
21,0.269866812,0.775007052,0.439566595,2.871813123,0
21,0.25608645,0.760166853,0.426140652,2.968399356,0
21,0.269126231,0.923725226,0.408779833,3.432312127,0
21,0.254462095,0.981632281,0.377276175,3.857675859,0
21,0.259184408,0.989445339,0.381180788,3.817534191,0
21,0.240399561,0.964121466,0.410543301,4.010495949,0
21,0.288621927,0.957461951,0.450784354,3.317356927,0
21,0.297817451,0.886237152,0.469611853,2.97577307,0
21,0.158956263,0.792799358,0.355566604,4.987531421,0
21,0.292853035,0.838923777,0.483418828,2.864657961,0
21,0.305906981,0.787798488,0.460238133,2.575287712,0
21,0.299097001,0.787798488,0.477341902,2.633923061,0
21,0.311099332,0.759511842,0.464664938,2.441380499,0
21,0.301992437,0.776778357,0.477735859,2.572178176,0
21,0.297279876,0.800074971,0.459428935,2.69131898,0
21,0.215826774,0.793555121,0.440031146,3.676814995,0
21,0.340384639,0.81873877,0.482142769,2.405334075,0
21,0.291969008,0.791677757,0.459851615,2.711512986,0
21,0.284713798,0.766757111,0.464978839,2.693080265,0
21,0.306141826,0.803844758,0.459058834,2.625726668,0
21,0.260917492,0.818114464,0.420579414,3.13552939,0
21,0.265403509,0.759534599,0.456896014,2.861810684,0
21,0.238176145,0.750360635,0.42862819,3.15044412,0
21,0.256770533,0.808241685,0.437308886,3.147719778,0
21,0.169606784,0.819005025,0.372263201,4.828845907,0
21,0.256770533,0.838523902,0.437308886,3.265654716,0
21,0.279123829,0.767330676,0.481752907,2.749069034,0
21,0.264088774,0.759006139,0.440798301,2.87405681,0
21,0.279267326,0.756506698,0.448930872,2.708897994,0
21,0.251358837,0.755958862,0.442405517,3.007488697,0
21,0.250642894,0.744701063,0.412112597,2.971163684,0
21,0.29300932,0.745053923,0.483798536,2.542765271,0
21,0.283445361,0.787949449,0.439017023,2.779898907,0
21,0.255007595,0.785974337,0.409825074,3.082160499,0
21,0.245832668,0.770516946,0.412775517,3.134314704,0
21,0.288357528,0.763637193,0.472073152,2.648230476,0
21,0.264635588,0.767760945,0.423562341,2.901200673,0
21,0.282218161,0.783075697,0.452040867,2.774717592,0
21,0.171366687,1.143633406,0.364693442,6.673603985,10
21,0.181612708,1.109468502,0.391902876,6.108980541,10
21,0.189733549,1.143500553,0.359793174,6.026875886,10
21,0.25855782,1.161557974,0.401292717,4.492449598,10
21,0.280802808,1.162823432,0.418708048,4.141067675,10
21,0.310298711,1.218681198,0.459909883,3.927445255,10
21,0.344776345,1.203099101,0.505238315,3.489505932,10
21,0.271762586,1.18503601,0.403038284,4.360556128,10
21,0.263157895,1.090248125,0.454862159,4.142942874,10
21,0.259156249,1.088482327,0.412820788,4.200100641,10
21,0.258282693,1.108248128,0.383545662,4.290833869,10
21,0.288094215,1.131291384,0.43419359,3.926810482,10
21,0.232778518,1.145425685,0.393753797,4.920667478,10
21,0.236851168,1.216065639,0.376601362,5.134302908,10
21,0.175444636,1.173519275,0.334266163,6.688829607,10
21,0.166436305,1.151151385,0.336131582,6.916468052,10
21,0.298823016,1.153069841,0.429385573,3.858704919,10
21,0.178561811,1.14916368,0.34375521,6.435663213,10
21,0.27988539,1.152231356,0.46345895,4.116797074,10
21,0.328278433,1.157672745,0.523108087,3.526496505,10
21,0.31984471,1.156493993,0.499628354,3.615798412,10
21,0.193302879,1.194304357,0.372685282,6.178409564,10
21,0.30641176,1.15062274,0.470545068,3.755152025,10
21,0.254218062,1.171623564,0.414584897,4.608734547,10
21,0.287475677,1.211342407,0.438394678,4.213721384,10
21,0.316490447,1.230904271,0.473368747,3.889230408,10
21,0.321296345,1.186362179,0.457435842,3.692423517,10
21,0.311314702,1.176939412,0.456561036,3.780545553,10
21,0.327473061,1.206787727,0.475516537,3.685151144,10
21,0.324802454,1.224046812,0.492655495,3.768588563,10
21,0.330082042,1.211342407,0.455650407,3.6698222,10
21,0.316183961,1.200093567,0.474809751,3.79555485,10
21,0.327677604,1.186362179,0.47247148,3.62051652,10
21,0.316402622,1.224046812,0.475094482,3.868636748,10
21,0.299797129,1.208304597,0.442764399,4.0304075,10
21,0.338545685,1.245743461,0.501501071,3.67969086,10
21,0.311238086,1.21261805,0.487381806,3.896110739,10
21,0.291133724,1.194200378,0.449607452,4.101896411,10
21,0.327370564,1.21410782,0.472587156,3.708665206,10
21,0.257818906,1.208304597,0.397892944,4.686640777,10
21,0.294549164,1.194499589,0.431497669,4.055348772,10
21,0.287724144,1.213390293,0.43901308,4.217200121,10
21,0.262391702,1.194200378,0.411888865,4.551212432,10
21,0.335864431,1.192332017,0.466291951,3.550039564,10
21,0.335549719,1.200093567,0.468150331,3.576499989,10
21,0.329959175,1.206787727,0.456261334,3.657384971,10
21,0.321296345,1.238636428,0.461835242,3.855121441,10
21,0.308167511,1.217096954,0.458716921,3.949465504,10
21,0.299797129,1.208183083,0.46377812,4.030002178,10
21,0.324095761,1.206032933,0.469183833,3.721224029,10
21,0.316009603,1.163866052,0.454352955,3.683008499,10
21,0.298963727,1.177034384,0.417457416,3.937047462,10
21,0.316009603,1.183836723,0.450110552,3.746204905,10
21,0.299424736,1.16750612,0.44011946,3.899163897,10
21,0.302479819,1.184951302,0.444961549,3.917455731,10
21,0.277829528,1.173987879,0.419174316,4.225569133,10
21,0.316009603,1.176939412,0.472079383,3.724378635,10
21,0.282414546,1.183836723,0.431399938,4.191840471,10
21,0.316009603,1.189378971,0.450110552,3.763743131,10
21,0.304229459,1.208407884,0.429813054,3.972027846,10
21,0.245083116,1.181916309,0.401809447,4.822512176,10
21,0.305829119,1.22317227,0.462453962,3.99952847,10
21,0.287087544,1.167261753,0.432619511,4.065873907,10
21,0.305276124,1.216936151,0.47275266,3.986345664,10
21,0.170712028,1.220091606,0.367549243,7.147074641,10
21,0.279268977,1.216395952,0.42117242,4.35564296,10
21,0.299424736,1.213164233,0.443911188,4.051650009,10
21,0.310649143,1.193579765,0.436994074,3.842211674,10
21,0.307717169,1.209245655,0.456929418,3.929730856,10
21,0.316009603,1.174081155,0.454352955,3.71533379,10
21,0.275465448,1.207311621,0.41486198,4.382806015,10
21,0.300039461,1.18335382,0.443851168,3.94399395,10
21,0.190583813,1.219460626,0.375660475,6.398552988,10
21,0.304463843,1.194723761,0.455966622,3.924025098,10
21,0.282951935,1.185497957,0.412331614,4.189750301,10
21,0.299424736,1.166268773,0.443911188,3.895031482,10
21,0.300039461,1.205361116,0.452818668,4.017341953,10
21,0.277975974,1.17542351,0.403034516,4.228507575,10
21,0.284245719,1.192601798,0.444063288,4.195671974,10
21,0.280264317,1.212826677,0.475634805,4.327438791,10
21,0.288634092,1.16099198,0.443947831,4.022366079,10
21,0.310597148,1.214900215,0.495242555,3.911498298,10
21,0.293558292,1.196803128,0.489205747,4.076884088,10
21,0.287893366,1.191538297,0.444673334,4.138818176,10
21,0.297010613,1.17095073,0.467614698,3.942454165,10
21,0.267176033,1.189481413,0.406707005,4.452051337,10
21,0.309059927,1.1758407,0.490954995,3.804571851,10
21,0.193194424,1.215073864,0.387540269,6.289383704,10
21,0.308592073,1.14354375,0.512714475,3.705680893,10
21,0.297010613,1.178324351,0.463709567,3.967280285,10
21,0.298731377,1.143104727,0.509893489,3.826530506,10
21,0.311692128,1.126917741,0.518609409,3.615483477,10
21,0.287152641,1.203395173,0.444087001,4.190785673,10
21,0.292246755,1.195698258,0.457082841,4.091399601,10
21,0.313769351,1.219460626,0.478106617,3.88648739,10
21,0.295471995,1.128158802,0.510736209,3.818158137,10
21,0.31683598,1.171723129,0.46128404,3.698200966,10
21,0.312818598,1.121150652,0.519730911,3.584028121,10
21,0.303058192,1.152009508,0.479281022,3.801281526,10
21,0.267517862,1.243438251,0.432442223,4.648056919,10
21,0.259999593,0.95236123,0.419003388,3.662933538,10
21,0.294182484,1.000363042,0.448025389,3.400484725,10
21,0.314788783,0.971700651,0.467175992,3.086833789,10
21,0.335658352,0.981341034,0.522754484,2.923630612,10
21,0.324489285,0.978947781,0.473495512,3.016887849,10
21,0.319719375,1.000536553,0.488707288,3.129421079,10
21,0.325693452,0.964178576,0.479618975,2.96038674,10
21,0.332861375,1.011406833,0.519476337,3.03852267,10
21,0.280941518,0.975240375,0.49358501,3.471328776,10
21,0.24191054,0.963648607,0.397408508,3.983491612,10
21,0.213400874,1.014976815,0.387804361,4.756198017,10
21,0.2121594,1.057085539,0.372127636,4.982506274,10
21,0.212268139,1.073112707,0.39914808,5.055458212,10
21,0.206620342,1.072151783,0.370482386,5.188994335,10
21,0.267983579,1.07648583,0.443608643,4.016984311,10
21,0.197657465,1.081390781,0.371165041,5.47103434,10
21,0.274287863,1.041845317,0.437830195,3.798364635,10
21,0.317609166,1.044580122,0.470551311,3.288885313,10
21,0.303721754,1.044883717,0.489780726,3.44026631,10
21,0.274193548,1.048468318,0.418413307,3.823825631,10
21,0.20956756,1.062807049,0.386186306,5.071429239,10
21,0.287199304,1.082329335,0.477833888,3.768565317,10
21,0.259375695,1.118622361,0.445113505,4.312749352,10
21,0.290284825,1.101424863,0.458625571,3.794290189,10
21,0.191805068,1.100202891,0.377431291,5.736047018,10
21,0.274847349,1.069073529,0.430970427,3.88969925,10
21,0.314687277,1.094437809,0.468028109,3.477858464,10
21,0.266242315,1.112076545,0.431863063,4.176933875,10
21,0.314352617,1.102407705,0.488235312,3.506914358,10
21,0.294952992,1.109385097,0.450572804,3.761226799,10
21,0.274109835,1.05438425,0.424401419,3.846575778,10
21,0.290171646,1.075146142,0.456708496,3.70520744,10
21,0.285570422,1.047614328,0.424019169,3.668497326,10
21,0.282111323,1.086097003,0.43952747,3.849888028,10
21,0.306093492,1.106795482,0.448297695,3.615873941,10
21,0.290430469,1.090078499,0.458843719,3.753320041,10
21,0.302912582,1.119401635,0.459650357,3.69546101,10
21,0.286766165,1.111114307,0.449078295,3.874635301,10
21,0.301852657,1.132837673,0.480452245,3.752949155,10
21,0.290430469,1.097290635,0.463126366,3.778152612,10
21,0.219855977,1.107545264,0.394729785,5.037594519,10
21,0.274097672,1.087054888,0.428142049,3.965939883,10
21,0.18317575,1.083359112,0.353192668,5.914315145,10
21,0.177528079,1.108956244,0.325580984,6.24665265,10
21,0.313069453,1.148383773,0.453820208,3.668143797,10
21,0.228669083,1.180147357,0.38995003,5.160939725,10
21,0.305448799,1.144865511,0.456203308,3.748142123,10
21,0.229703206,1.192827942,0.404177429,5.192909428,10
21,0.317452066,1.078984453,0.477899508,3.39888937,10
21,0.323144414,1.102556959,0.487710045,3.411963545,10
21,0.332664995,1.156143944,0.463540616,3.475400059,10
21,0.300644335,1.143722869,0.44052549,3.804238881,10
21,0.274800771,1.094066329,0.463950786,3.981307344,10
21,0.263047136,1.181054127,0.422420211,4.489895409,10
21,0.263066821,1.16714276,0.439606354,4.436677936,10
21,0.263066821,1.123238751,0.439606354,4.269784945,10
21,0.275191139,1.181166546,0.412909168,4.292167807,10
21,0.263452781,1.154959516,0.441354634,4.383933666,10
21,0.170477533,1.185453699,0.37201501,6.953723934,10
21,0.32066153,1.20473403,0.509291785,3.757027009,10
21,0.304027464,1.176961249,0.471131632,3.871233318,10
21,0.209523559,1.189414092,0.380757815,5.676755867,10
21,0.335340785,1.18476105,0.494989018,3.533006133,10
21,0.311506703,1.162771046,0.471211493,3.73273202,10
21,0.295723845,1.165166793,0.440338911,3.94005019,10
21,0.283871552,1.182377586,0.434036651,4.165185188,10
21,0.31683598,1.181492202,0.481339313,3.729034183,10
21,0.301365881,1.187157344,0.451397242,3.93925596,10
21,0.313069453,1.180591343,0.470802106,3.771020554,10
21,0.248751789,1.169510655,0.423379371,4.701516561,10
21,0.296463206,1.163588426,0.43694666,3.924899968,10
21,0.283365438,1.238797367,0.431450316,4.371730636,10
21,0.233607222,1.226024322,0.389006931,5.24822954,10
21,0.293558292,1.243828848,0.456198948,4.23707619,10
21,0.303349297,1.163028859,0.453927664,3.833959308,10
21,0.271562784,1.082569193,0.411809576,3.986441645,10
21,0.229431143,1.17804573,0.370624723,5.134637404,10
21,0.238486853,1.2,0.403710302,5.031723917,10
21,0.27596817,1.159762012,0.409883944,4.20252093,10
21,0.263769833,1.153339389,0.409681622,4.372521958,10
21,0.318586201,1.158828776,0.463115797,3.637410444,10
21,0.29820305,1.155463472,0.467378298,3.874754033,10
21,0.250242332,1.170374063,0.38734569,4.67696274,10
21,0.275161312,1.191579289,0.443410128,4.330475384,10
21,0.279020338,1.170805926,0.427737359,4.196131131,10
21,0.181437479,1.202173799,0.321604583,6.625829472,10
21,0.258593496,1.18342705,0.409706379,4.576399128,10
21,0.206865807,1.233957755,0.358083739,5.965015546,10
21,0.271279659,1.215725957,0.437285791,4.481448994,10
21,0.300189613,1.237534608,0.452924015,4.122509756,10
21,0.218084152,1.24550843,0.37893752,5.711136829,10
21,0.289336657,1.225745579,0.426324263,4.236399194,10
21,0.305276124,1.213334225,0.464773165,3.974546752,10
21,0.295269805,1.219782064,0.464017945,4.1310762,10
21,0.314765966,1.240841667,0.462776978,3.942108743,10
21,0.291871018,1.21638474,0.484837872,4.167542046,10
21,0.316698975,1.209972865,0.488579137,3.820577145,10
21,0.291666667,1.21225562,0.460371434,4.156304982,10
21,0.300231303,1.200206828,0.459584712,3.997607229,10
21,0.292929345,1.238125334,0.425834877,4.226702982,10
21,0.170338434,1.276105185,0.348039787,7.49158695,10
21,0.283333333,1.210987445,0.44510662,4.274073334,10
21,0.265310475,1.134436795,0.43696545,4.275883922,10
21,0.280373554,1.104313779,0.426971669,3.938723045,10
21,0.280174421,1.148091263,0.449670597,4.097773297,10
21,0.273620948,1.165231777,0.43707252,4.258562025,10
21,0.295081967,1.196008996,0.472581441,4.053141599,10
21,0.276923077,1.187651658,0.423788584,4.288742099,10
21,0.277777778,1.20369408,0.42960413,4.333298687,10
21,0.299964503,1.201702732,0.47182304,4.006149791,10
21,0.285714286,1.175569166,0.447020853,4.114492082,10
21,0.209959827,1.091502544,0.350039161,5.198625652,10
21,0.28518246,0.989264814,0.45251886,3.468883795,10
21,0.142228526,0.962294336,0.292229769,6.765832142,10
21,0.263512164,1.032329437,0.387078631,3.917577926,10
21,0.34972418,1.028040346,0.482510253,2.939574687,10
21,0.276545755,1.010982483,0.469910234,3.655751226,10
21,0.306914915,1.046195965,0.475132747,3.408749182,10
21,0.153994582,1.075045774,0.295613692,6.981062307,10
21,0.301662896,1.165827552,0.450480809,3.864670026,10
21,0.317497125,1.154591468,0.484842087,3.636541489,10
21,0.301852657,1.164198687,0.453347781,3.856844259,10
21,0.273850501,1.138743901,0.412726969,4.158268466,10
21,0.307848066,1.096677126,0.468049881,3.562397326,10
21,0.285830975,1.125209776,0.441298766,3.936626445,10
21,0.270171613,1.140697205,0.404979492,4.222120859,10
21,0.262253643,1.132614695,0.389144659,4.318775825,10
21,0.221888823,1.137821305,0.374612882,5.127889231,10
21,0.208333333,1.15052137,0.375031335,5.522502574,10
21,0.261871774,1.139388711,0.413135782,4.350941271,10
21,0.278196248,1.152474087,0.423393287,4.142665822,10
21,0.3279649,1.164235837,0.494218032,3.549879382,10
21,0.317497125,1.164603553,0.475504771,3.668075903,10
21,0.301892073,1.192641255,0.495860705,3.950555056,10
21,0.314065429,1.192884308,0.500998841,3.798203167,10
21,0.297211956,1.190985274,0.505366111,4.007191669,10
21,0.277829528,1.205416841,0.476446984,4.338692321,10
21,0.297211956,1.100358029,0.455622535,3.702267043,10
21,0.319200571,1.096860502,0.457832604,3.436273621,10
21,0.28178242,1.080580753,0.448304802,3.83480543,10
21,0.396647478,1.187425393,0.564936858,2.993654211,5
21,0.40898391,1.169410692,0.557228262,2.85930733,5
21,0.376140942,1.21669301,0.521377798,3.234673164,5
21,0.395613633,1.173366334,0.52315144,2.965940086,5
21,0.383210664,1.169012761,0.502397972,3.050574709,5
21,0.414130718,1.274426761,0.565767631,3.077353857,5
21,0.398794522,1.186515582,0.523022933,2.975255467,5
21,0.209204778,1.209596835,0.354089773,5.78187959,5
21,0.380610934,1.322770232,0.528517651,3.475386844,5
21,0.392942929,1.226688692,0.516513507,3.121798619,5
21,0.390439962,1.267000646,0.539668896,3.245058827,5
21,0.365681089,1.199448909,0.519603266,3.28004085,5
21,0.370571668,1.225443727,0.499976947,3.306900754,5
21,0.434728094,1.203987864,0.572332001,2.769519342,5
21,0.225594298,1.07583244,0.343946258,4.768881349,5
21,0.372128786,1.190837063,0.551360487,3.200067037,5
21,0.370070915,1.196794256,0.472029161,3.233959239,5
21,0.180357474,1.197031473,0.357397214,6.636994005,5
21,0.385864465,1.175959527,0.531293951,3.04759737,5
21,0.393922112,1.175959527,0.556680495,2.985258993,5
21,0.352598962,1.161354066,0.471092903,3.293696785,5
21,0.328210896,1.135560349,0.459612455,3.459849638,5
21,0.359217999,1.160585082,0.516571777,3.230865617,5
21,0.279845128,1.175699293,0.402958779,4.201249823,5
21,0.393922112,1.161354066,0.503060033,2.948181966,5
21,0.380126328,1.156124896,0.480647744,3.041422843,5
21,0.137349474,1.160993592,0.342828376,8.452843391,5
21,0.376593067,1.175265927,0.511017269,3.12078482,5
21,0.365006114,1.112707252,0.492978491,3.048461954,5
21,0.354668627,1.241276769,0.505996889,3.499821169,5
21,0.353064094,1.188782122,0.506229996,3.367043385,5
21,0.385634319,1.196299325,0.493971247,3.102159914,5
21,0.354668627,1.23196935,0.505996889,3.473578591,5
21,0.368500717,1.166613755,0.497701784,3.165838493,5
21,0.378904295,1.181975471,0.517153437,3.119456515,5
21,0.384323433,1.241315485,0.530396711,3.229871971,5
21,0.368500717,1.250854409,0.497701784,3.394442263,5
21,0.382824347,1.212892739,0.530427616,3.16827482,5
21,0.362896627,1.241315485,0.483156978,3.420575976,5
21,0.350459094,1.241315485,0.506970865,3.541969677,5
21,0.354668627,1.241315485,0.505996889,3.499930331,5
21,0.197545919,1.212892739,0.342307107,6.139801539,5
21,0.341986867,1.250195714,0.481302261,3.655683403,5
21,0.166079798,1.31129742,0.352660771,7.895586533,5
21,0.363110217,1.26169981,0.526950929,3.474702038,5
21,0.398652989,1.240980015,0.535143475,3.112932927,5
21,0.239212479,1.23494151,0.361145933,5.162529637,5
21,0.258110677,1.267698669,0.467453663,4.911453818,5
21,0.446389373,1.288233217,0.592664659,2.885895803,5
21,0.433799956,1.338232186,0.567923901,3.084906227,5
21,0.37909842,1.286583161,0.518335785,3.393797215,5
21,0.430154121,1.214840085,0.591306996,2.824197251,5
21,0.404474387,1.225169172,0.576315412,3.029040184,5
21,0.390353823,1.255181568,0.512099442,3.215497058,5
21,0.364096284,1.206832401,0.52722223,3.314596864,5
21,0.362423453,1.205910042,0.518618545,3.327351014,5
21,0.388207209,1.279220926,0.537835926,3.295201363,5
21,0.388711184,1.267698669,0.543339504,3.261286845,5
21,0.375576753,1.208534365,0.50968874,3.21780929,5
21,0.188979828,1.176143138,0.396861097,6.223643809,5
21,0.375557883,1.217307716,0.510527745,3.241331817,5
21,0.388711184,1.319343397,0.543339504,3.394148284,5
21,0.3647562,1.289752511,0.532939619,3.535930333,5
21,0.384398027,1.2897593,0.498784228,3.355270343,5
21,0.307259066,1.241920195,0.4872166,4.041931819,5
21,0.349477714,1.274355484,0.465403503,3.646457075,5
21,0.363186833,1.217407866,0.525500412,3.352015426,5
21,0.340262676,1.023737113,0.471269702,3.008667086,5
21,0.347337633,0.999849839,0.461336637,2.87861073,5
21,0.360339391,0.939085051,0.505870466,2.60611267,5
21,0.294098877,1.032731646,0.478737909,3.511511699,5
21,0.2076137,0.948882163,0.318617683,4.570421722,5
21,0.387432217,0.983344237,0.537649841,2.538106524,5
21,0.399890693,0.940915034,0.563859866,2.352930564,5
21,0.377980065,0.985350506,0.513237492,2.606884851,5
21,0.377980065,0.984114513,0.513237492,2.603614857,5
21,0.243322371,0.993227706,0.391552696,4.081941594,5
21,0.361899789,0.983260107,0.510372627,2.716940261,5
21,0.371763645,0.991505638,0.530242495,2.667032272,5
21,0.374947813,1.017674417,0.547038285,2.714176167,5
21,0.376049557,1.010032498,0.479179099,2.68590264,5
21,0.352272727,0.87228542,0.527358236,2.476165064,5
21,0.378337403,0.894995823,0.556591879,2.365602281,5
21,0.386931591,0.867173008,0.575175047,2.241153293,5
21,0.340935435,0.910250254,0.472569842,2.669861099,5
21,0.363148016,0.908419369,0.522796581,2.501512687,5
21,0.371691195,0.917298119,0.537839424,2.467903819,5
21,0.238146911,0.901228774,0.401118669,3.784339556,5
21,0.406246911,1.199818681,0.574426829,2.953422285,5
21,0.429881968,1.180693469,0.549384284,2.746552675,5
21,0.406958145,1.178033688,0.510359111,2.894729354,5
21,0.392524424,1.199445471,0.515435569,3.055721879,5
21,0.336906594,1.171204031,0.49524671,3.476346415,5
